,Event,Height,BMI,Age,GDP,x,y
182,Taekwondo Men's Flyweight,-0.7533012127901324,-1.5354995749070777,-1.1439269141781625,-0.13771448408710113,-1.8841904151157842,0.965368466897314
183,Taekwondo Men's Heavyweight,1.5414074233588326,0.4546952460824009,0.024227416041552485,-0.25796158125243196,-0.029838602471658357,-1.4559290091093338
184,Taekwondo Men's Welterweight,0.866493118609137,-0.28549444403676855,-0.2678111665133762,-0.18198837558398312,-0.36742683851673225,-0.6085477753113606
185,Tennis Men's Doubles,0.866493118609137,-0.3153480491071629,0.024227416041552485,0.6040575918889111,0.535932966691216,-0.597875925531918
186,Tennis Men's Singles,0.866493118609137,-0.3342549310555064,-0.2678111665133762,0.929593365105398,0.6942820636035942,-0.738846253772054
187,Tennis Mixed Doubles,1.5414074233588326,-0.05731307848102729,1.7764589113711249,2.817141283432113,3.567766239476971,-1.0779909608804938
188,Trampolining Men's Individual,-1.1582497956399498,-0.6030822217258954,-0.559849749068305,1.9664554941352181,2.0837165753491815,0.5281206336307409
189,Triathlon Men's Olympic Distance,0.19157881385944145,-0.9880458265813472,0.60830458115141,2.083665726507272,2.258798125198955,-0.13885311891983587
190,Volleyball Men's Volleyball,2.081338867158589,-0.2407570772148996,-0.2678111665133762,-0.542256670160437,-0.9157056312726106,-1.8101544955908668
191,Water Polo Men's Water Polo,1.1364588405090152,0.3225109610748974,0.024227416041552485,-0.28581467608664934,-0.06925672919039241,-1.0192980380191572
192,Weightlifting Men's Bantamweight,-2.9130269879891584,-0.3255940485668282,-0.559849749068305,-0.7566004066519432,-1.4488192288766755,2.833279840728526
193,Weightlifting Men's Featherweight,-2.508078405139341,-0.018698006864413197,-0.2678111665133762,-0.767592118303978,-1.0548387243637956,2.5260472587190437
194,Weightlifting Men's Flyweight,-3.1829927098890365,-0.6735237764820577,-0.2678111665133762,-0.8150743635535547,-1.3790274192772807,3.1769734879304377
195,Weightlifting Men's Heavyweight,0.19157881385944145,3.329500802745149,0.024227416041552485,-0.5919535137884561,-0.3814872255537434,-3.4630673646452843
196,Weightlifting Men's Heavyweight I,-0.2133697689903759,2.7254481717640067,-0.2678111665133762,0.01142790907087713,-0.14730193949802134,-2.8351618276472994
197,Weightlifting Men's Heavyweight II,0.3265616748093806,3.2331941992093935,0.024227416041552485,0.01142790907087713,0.2577115654888225,-3.324002923521143
198,Weightlifting Men's Light-Heavyweight,-0.8882840737400715,1.5793320093995393,-0.2678111665133762,-0.6189732911613646,-2.1295982629285475,-0.32381679093056726
199,Weightlifting Men's Lightweight,-1.8331641003896453,0.3950744452631644,-0.4138304577908406,-0.6299522990780045,-0.8702104624330578,1.878297354798702
200,Weightlifting Men's Middle-Heavyweight,-0.4833354908902541,2.177221330526671,-0.2678111665133762,-0.5975098976711388,-1.0954519120780744,-2.2368930811356242
201,Weightlifting Men's Middleweight,-1.2932326565898888,0.9397157110344074,-0.559849749068305,-0.6638590697367525,-1.8637410833139538,0.6258224727842632
202,Weightlifting Men's Super-Heavyweight,0.866493118609137,5.483563146734392,0.17024670731901684,-0.3466762136679699,-0.02248582350191277,-5.641939938923524
203,"Wrestling Men's Bantamweight, Freestyle",-1.9681469613395843,-0.8789002809305896,-0.2678111665133762,-0.8142931027096624,-1.1810213436678665,2.100236688044275
204,"Wrestling Men's Bantamweight, Greco-Roman",-1.9681469613395843,-0.8574853563898185,-0.2678111665133762,-0.7597420821827416,-1.15617365062253,2.0858506293188674
205,"Wrestling Men's Featherweight, Freestyle",-1.6981812394397062,-0.6027402791013755,-0.2678111665133762,-0.7010270201061943,-1.0147961623197808,1.7723027256575905
206,"Wrestling Men's Featherweight, Greco-Roman",-1.8331641003896453,-0.540614294136946,-0.2678111665133762,-0.6904684066106906,-1.0359498740729742,1.8794584497235896
207,"Wrestling Men's Flyweight, Freestyle",-2.508078405139341,-1.1004136254944763,-0.559849749068305,-0.8150743635535547,-1.6033769709816956,2.5372126557770036
208,"Wrestling Men's Flyweight, Greco-Roman",-2.508078405139341,-1.1004136254944763,-0.559849749068305,-0.7952140681027621,-1.595804805442898,2.5358455952273946
209,"Wrestling Men's Heavyweight, Freestyle",0.731510257659198,1.8793960145074793,0.3162659985964812,-0.6726089043680904,0.12481334332636351,-2.1499489365385744
210,"Wrestling Men's Heavyweight, Greco-Roman",0.866493118609137,1.8705658448639617,0.3162659985964812,-0.581300877202875,0.18511579983458534,-2.1640598554556254
211,"Wrestling Men's Light-Flyweight, Freestyle",-3.048009848939097,-1.310174534043896,-0.559849749068305,-0.752542011221787,-1.7469110103520429,3.078814978281902
212,"Wrestling Men's Light-Flyweight, Greco-Roman",-2.9130269879891584,-1.310174534043896,-0.8518883316232337,-0.6982325215221438,-1.9437719171734509,2.8749185422782895
213,"Wrestling Men's Light-Heavyweight, Freestyle",0.19157881385944145,1.2589104010956584,0.024227416041552485,-0.6352021301782332,0.010309954918655585,-1.1759522420533075
214,"Wrestling Men's Light-Heavyweight, Greco-Roman",0.3265616748093806,1.1331875490300436,0.024227416041552485,-0.5722443945325142,0.006722550277860747,-1.0757257098634159
215,"Wrestling Men's Lightweight, Freestyle",-1.2932326565898888,-0.14832497045842977,-0.2678111665133762,-0.7173439456025609,-0.821806716540556,1.3348411739428303
216,"Wrestling Men's Lightweight, Greco-Roman",-1.1582497956399498,-0.23897431001075345,-0.2678111665133762,-0.6757105776370588,-0.7901512869523,1.2125495546596172
217,"Wrestling Men's Middleweight, Freestyle",-0.348352629940315,0.698829249756793,0.024227416041552485,-0.6430044640788274,-0.1571732119462304,0.35610998587237075
218,"Wrestling Men's Middleweight, Greco-Roman",-0.2133697689903759,0.6786631353512639,0.024227416041552485,-0.5741323519578774,-0.1544083055038378,0.03225849093657828
219,"Wrestling Men's Super-Heavyweight, Freestyle",1.2714417014589543,3.5609117486169906,0.024227416041552485,-0.5807620500078546,0.3190796771693515,-3.8807897561173497
220,"Wrestling Men's Super-Heavyweight, Greco-Roman",1.4064245624088936,3.5609117486169906,0.024227416041552485,-0.4779212759992052,0.10765418853578039,-3.931508714910151
221,"Wrestling Men's Welterweight, Freestyle",-0.8882840737400715,0.09468871217001622,-0.2678111665133762,-0.6762450104811693,-0.6773333141351207,0.9003644478839955
222,"Wrestling Men's Welterweight, Greco-Roman",-0.7533012127901324,0.19965472556593086,0.024227416041552485,-0.5919535137884561,-0.33497957070884676,0.8234434361189603
